-0.8858457207679749,-0.08333143591880798,0.0,-1.5244827270507812,-0.27872806787490845,-0.9603646397590637,0.0,-0.9599310755729675
-0.8857932090759277,-0.0833483412861824,0.0005524808075278997,-1.524541974067688,-0.2786964178085327,-0.9604098200798035,0.0005524808075278997,-0.9598942995071411
-0.8857455849647522,-0.08332034945487976,0.0005471599288284779,-1.5239657163619995,-0.2786963880062103,-0.9604098796844482,0.0005471599288284779,-0.9598942399024963
-0.8857169151306152,-0.08333174884319305,0.000311658950522542,-1.523831844329834,-0.27871036529541016,-0.9603899121284485,0.000311658950522542,-0.95991051197052
-0.8856706023216248,-0.08330614864826202,0.0005293317954055965,-1.5235376358032227,-0.2786976993083954,-0.9604079723358154,0.0005293317954055965,-0.9598957896232605
-0.8857179880142212,-0.08335629850625992,0.0006894550751894712,-1.5237140655517578,-0.2786884903907776,-0.9604211449623108,0.0006894550751894712,-0.9598851203918457
-0.885682225227356,-0.08330168575048447,0.0006541723851114511,-1.523584246635437,-0.2786906361579895,-0.9604181051254272,0.0006541723851114511,-0.9598875641822815
-0.8857163190841675,-0.08332936465740204,0.00044010786223225296,-1.5236213207244873,-0.27870288491249084,-0.9604006409645081,0.00044010786223225296,-0.9599018096923828
-0.885712206363678,-0.08332838118076324,4.22951634391211e-05,-1.5238569974899292,-0.27872565388679504,-0.9603680968284607,4.22951634391211e-05,-0.9599282741546631
-0.8857407569885254,-0.08335188776254654,0.00036943674786016345,-1.5240998268127441,-0.2787068486213684,-0.9603949189186096,0.00036943674786016345,-0.9599064588546753
-0.8858171105384827,-0.08333528786897659,0.0007815348217263818,-1.524590253829956,-0.27868324518203735,-0.9604286551475525,0.0007815348217263818,-0.9598789811134338
-0.885989785194397,-0.08341016620397568,0.0018743874970823526,-1.525113821029663,-0.2786200940608978,-0.9605188369750977,0.0018743874970823526,-0.9598056077957153
-0.8861717581748962,-0.08343477547168732,0.0018475244287401438,-1.5255062580108643,-0.27862274646759033,-0.9605150818824768,0.0018475244287401438,-0.9598086476325989
-0.8863150477409363,-0.0834498330950737,0.001441274886019528,-1.525652289390564,-0.27864542603492737,-0.960482656955719,0.001441274886019528,-0.9598350524902344
-0.8864147067070007,-0.08347930014133453,0.0010409990791231394,-1.5259881019592285,-0.27866846323013306,-0.960449755191803,0.0010409990791231394,-0.9598618149757385
-0.8864086270332336,-0.0834808498620987,6.260487134568393e-05,-1.5259701013565063,-0.27872446179389954,-0.9603697657585144,6.260487134568393e-05,-0.9599269032478333
-0.8864409327507019,-0.08350831270217896,0.0004240342532284558,-1.5261682271957397,-0.2787037491798401,-0.9603993892669678,0.0004240342532284558,-0.959902822971344
-0.8864187598228455,-0.0835057720541954,0.00022008393716532737,-1.5258785486221313,-0.27871525287628174,-0.9603829383850098,0.00022008393716532737,-0.9599162340164185
-0.8863769173622131,-0.08349554240703583,0.0004320864682085812,-1.5257737636566162,-0.27870336174964905,-0.9603999257087708,0.0004320864682085812,-0.9599023461341858
