-0.2979281544685364,12.0
-0.17973656952381134,12.0
-0.32441234588623047,12.0
-0.28055253624916077,12.0
-0.21035100519657135,12.0
-0.2365891933441162,12.0
-0.3104615807533264,12.0
-0.3152843415737152,12.0
-0.22781725227832794,12.0
-0.19735164940357208,12.0
-0.3283160626888275,12.0
-0.23173414170742035,12.0
-0.24587902426719666,12.0
-0.18488961458206177,12.0
-0.30247920751571655,12.0
-0.31088218092918396,12.0
-0.1931048184633255,12.0
-0.3110504746437073,12.0
-0.2062271535396576,12.0
-0.2636561095714569,12.0
-0.2723179757595062,12.0
-0.2939727008342743,12.0
-0.21941421926021576,12.0
-0.29331886768341064,12.0
-0.3201073110103607,12.0
-0.3107268512248993,12.0
-0.3158281743526459,12.0
-0.27635106444358826,12.0
-0.245600625872612,12.0
-0.24126319587230682,12.0
-0.3238492012023926,12.0
-0.27574262022972107,12.0
-0.2980964481830597,12.0
-0.22360923886299133,12.0
-0.20166966319084167,12.0
-0.2503718435764313,12.0
-0.33698445558547974,12.0
-0.3366997539997101,12.0
-0.31478607654571533,12.0
-0.16297587752342224,12.0
-0.2453417330980301,12.0
-0.25850290060043335,12.0
-0.3326275944709778,12.0
-0.19777238368988037,12.0
-0.2807791233062744,12.0
-0.315070778131485,12.0
-0.25421077013015747,12.0
-0.20205803215503693,12.0
-0.25470927357673645,12.0
-0.2191682606935501,12.0
-0.14954926073551178,12.0
-0.3189035952091217,12.0
-0.30194196105003357,12.0
-0.31067508459091187,12.0
-0.2716769874095917,12.0
-0.32372623682022095,12.0
-0.22370633482933044,12.0
-0.342040479183197,12.0
-0.2282768040895462,12.0
-0.311413049697876,12.0
-0.27608561515808105,12.0
-0.29790225625038147,12.0
-0.302349716424942,12.0
-0.21050633490085602,12.0
-0.3287821412086487,12.0
-0.14919330179691315,12.0
-0.3330095112323761,12.0
-0.28033244609832764,12.0
-0.28944748640060425,12.0
-0.17610469460487366,12.0
-0.2543143332004547,12.0
-0.23687398433685303,12.0
-0.24987980723381042,12.0
-0.22871066629886627,12.0
-0.2722597122192383,12.0
-0.23180530965328217,12.0
-0.3151678442955017,12.0
-0.23253655433654785,12.0
-0.34147074818611145,12.0
-0.28487053513526917,12.0
-0.1316688358783722,12.0
-0.315070778131485,12.0
-0.31973180174827576,12.0
-0.3204052150249481,12.0
-0.2761633098125458,12.0
-0.33693915605545044,12.0
-0.2194271683692932,12.0
-0.306615948677063,12.0
-0.30216848850250244,12.0
-0.3240174651145935,12.0
-0.3196282386779785,12.0
-0.2715151906013489,12.0
-0.2936360239982605,12.0
-0.3025374710559845,12.0
-0.3242310881614685,12.0
-0.3063441216945648,12.0
-0.3327958881855011,12.0
-0.31088218092918396,12.0
-0.27649998664855957,12.0
-0.23640801012516022,12.0
-0.32452890276908875,12.0
-0.2545797526836395,12.0
-0.18865089118480682,12.0
-0.32832252979278564,12.0
-0.319511741399765,12.0
-0.20607829093933105,12.0
-0.2626073658466339,12.0
-0.16661424934864044,12.0
-0.2672877907752991,12.0
-0.17558680474758148,12.0
-0.2760014832019806,12.0
-0.2932606339454651,12.0
-0.33953744173049927,12.0
-0.3147921860218048,12.0
-0.23014041781425476,12.0
-0.3019481897354126,12.0
-0.2323680818080902,12.0
-0.3522305488586426,12.0
-0.2834419310092926,12.0
-0.3174138069152832,12.0
-0.2656184732913971,12.0
-0.26320984959602356,12.0
-0.3443656265735626,12.0
-0.2641911208629608,12.0
-0.2525694966316223,12.0
-0.24698123335838318,12.0
-0.20656214654445648,12.0
-0.33165431022644043,12.0
-0.28709837794303894,12.0
-0.2726896405220032,12.0
-0.2892596423625946,12.0
-0.1897113025188446,12.0
-0.39194440841674805,12.0
-0.27923277020454407,12.0
-0.2768527567386627,12.0
-0.2117418497800827,12.0
